Sofware o fuente;Area de identificacion;Modulo(QUERY);Nombre Query;Modulo(TABLA);Tabla;Nombre tecnico;Nombre completo;Nombre dato;Definición;Tipo de Dato:;Valor Máximo Permitido:;valores permitidos;tipo de ingreso del dato ;Encargado
WOLKVOX;SAC;Skills & Services;Answer Calls Detail;Vacio;Vacio;Vacio;Vacio;ANI;Numero telefonico del cliente de la llamada Contestada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Answer Calls Detail;Vacio;Vacio;Vacio;Vacio;ANSWER TIME;Tiempo de respuesta ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Answer Calls Detail;Vacio;Vacio;Vacio;Vacio;ID AGENT;Numero de extension del agente ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Answer Calls Detail;Vacio;Vacio;Vacio;Vacio;TYPE OF INTERACTION;"Tipo de interaccion: en este caso el tipo siempre sera ""inbound""";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;TYPE OF INTERACTION;"Tipo de interaccion: en este caso sera siempre ""Inbound""";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;INBOUND CALLS;Cantidad de llamadas recibidas (Realizadas por el cliente);Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;ANSWER CALLS;Llamadas contestadas ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;ABANDON CALLS;Cantidad de llamadas abandonadas;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;SERVICE LEVEL 10SEG;Porcentaje de Llamadas atendidas antes de 10 segundos en relacion al total de llamadas;Numérico;1;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;SERVICE LEVEL 20SEG;Porcentaje de Llamadas atendidas antes de 20 segundos en relacion al total de llamadas;Numérico;1;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;SERVICE LEVEL 30SEG;Porcentaje de Llamadas atendidas antes de 30 segundos en relacion al total de llamadas;Numérico;1;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;ABANDON %;Porcentaje de llamadas abandonadas en relacion al total de llamadas;Numérico;1;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;ASA;El tiempo que transcurre desde que la llamada inicia el timbre o repicar al agente y hasta que este conteste la llamada, transcurre un lapso que es denominado ASA (Average Speed Answer), Esto indica el tiempo promedio en el que los agentes están contestando las llamadas.;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Skills & Services;Llamadas y nivel de servicio por interacci??L;Vacio;Vacio;Vacio;Vacio;ATA;Promedio de tiempo que las llamadas timbran antes de que el cliente decida abandonar la llamada.;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;AGENT;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;DATE;Fecha y hora de la llamada;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;DESTINY;"Destino: Si la llamada no es inbound (Transfeer, outbound), nos devuelve un registro de quien realiza la llamada o transferencia (Celular-Ascension; Transfer(Agent:XXXXX)Nacional-ascencion-900; Nacional-ascencion-900; Etc)";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;TELEPHONE;Numero de telefono de quien recibe la llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;COST;Costo: Siempre trae el valor 0,00;Numérico;0,00;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;SEG;Duracion de la llamada en segundos ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;MIN;Duracion de la llamada en Minutos ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;COD_ACT;Codigo de la actividad de la llamada;Numérico;199;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;DESCRIPTION COD_ACT;Descripcion de la actividad de la llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;TYPE_CALL;Tipo de la llamada: (Inbound, Outbound, Transfer);Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;ID CUSTOMER;Identificacion del cliente, este campo viene por defecto  vacio;Texto;VACIO;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;WHO HUNG UP;Quien colgo la llamada si el el agente, el cliente, o si fue una transferencia;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;ID CAMPAING;Numero identificador de la campaña ;Numérico;VACIO;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call detail record;Vacio;Vacio;Vacio;Vacio;ID CALL;Numero identificador de la llamada ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call duration grouped by frequency;Vacio;Vacio;Vacio;Vacio;INTERVAL;"Intervalo de tiempo (0-5 seg; 6-20 seg; 21-60 seg; 61-120 seg; 121-> seg)";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call duration grouped by frequency;Vacio;Vacio;Vacio;Vacio;CALLS;Cantidad de llamadas atendidas (Inbound + Outbound + Internal);Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call duration grouped by frequency;Vacio;Vacio;Vacio;Vacio;MINUTES;Duracion de la llamada en Minutos ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call duration grouped by frequency;Vacio;Vacio;Vacio;Vacio;COST;Costo: Siempre trae el valor 0,00;Numérico;0,00;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;Call duration grouped by frequency;Vacio;Vacio;Vacio;Vacio;PERCENTAGE %;Porcentaje de participacion del intervalo de llamada sobre el total de llamadas ;;1;0;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;AGENT;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;DATE;Fecha y hora de la llamada;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;DESTINY;"Destino: Si la llamada no es inbound (Transfeer, outbound), nos devuelve un registro de quien realiza la llamada o transferencia (Celular-Ascension; Transfer(Agent:XXXXX)Nacional-ascencion-900; Nacional-ascencion-900; Etc)";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;TELEPHONE;Numero de telefono de quien recibe la llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;RING TIME(SEG);Cantidad de tiempo transcurrido desde que ingresa la llamada hasta que es desconectada en segundos ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;RESULT;Motivo por el cual no fue conectada la llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;TYPE_CALL;"Tipo de la llamada, en este caso el dato siempre sera ""outbound_ma""";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;ID CUSTOMER;Identificacion del cliente, este campo viene por defecto  vacio;Texto;VACIO;Texto;Automatico;John Lozano 
WOLKVOX;SAC;CDR;CDR for unconnected calls;Vacio;Vacio;Vacio;Vacio;ID CAMPAIGN;Numero identificador de la campaña ;Numérico;VACIO;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;By Agent cod_act1;Vacio;Vacio;Vacio;Vacio;COUNT;Cantidad de veces que estuvo en la actividad relacionada ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;By Agent cod_act1;Vacio;Vacio;Vacio;Vacio;AGENT;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;By Agent cod_act1;Vacio;Vacio;Vacio;Vacio;COD;Numero de identificacion del agente (CC);Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;By Agent cod_act1;Vacio;Vacio;Vacio;Vacio;DESC;Codigo de la actividad ;Numérico;199;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Calls without activity code by agent cod_act1;Vacio;Vacio;Vacio;Vacio;LLAMADAS SIN CODIFICAR;Cantidad de llamadas sin codificar actividad 1;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Calls without activity code by agent cod_act1;Vacio;Vacio;Vacio;Vacio;ID AGENTE;Numero de extension del agente ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Calls without activity code by agent cod_act1;Vacio;Vacio;Vacio;Vacio;NOMBRE AGENTE;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Calls without activity code by agent cod_act2;Vacio;Vacio;Vacio;Vacio;LLAMADAS SIN CODIFICAR;Cantidad de llamadas sin codificar actividad 2;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Calls without activity code by agent cod_act2;Vacio;Vacio;Vacio;Vacio;ID AGENTE;Numero de extension del agente ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Calls without activity code by agent cod_act2;Vacio;Vacio;Vacio;Vacio;NOMBRE AGENTE;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;ID CALL;Numero identificador de la llamada ;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;ID AGENT;Numero de extension del agente ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;AGENT NAME;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;SKILL;Numero identificador del Skill de servicio ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;DATE;Fecha de la llamada;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;COD1;Numero identificador de las actividades tipo 1;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;DESCRIPTION COD1;Descripcion de la actividad 1 de la llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;COD2;Numero identificador de las actividades tipo 2;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;DESCRIPTION COD2;Descripcion de la actividad 2 de la llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;CALL COMMENTS;Comentarios de la llamada ;Texto;Indefinido;Texto;Manual;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;TYPE OF CALL;Tipo de llamada: Inbound , outbound o transfer;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;TELEPHONE;Numero de telefono del cliente en llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;DESTINATION;"Destino: Si la llamada no es inbound (Transfeer, outbound), nos devuelve un registro de quien realiza la llamada o transferencia (Celular-Ascension; Transfer(Agent:XXXXX)Nacional-ascencion-900; Nacional-ascencion-900; Etc)";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;DURATION(SEG);Duracion de la llamada en segundos ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;WHO HUNG UP;Quien colgo la llamada si el el agente, el cliente, o si fue una transferencia;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;ID CUSTOMER;Identificacion del cliente, este campo viene por defecto  vacio;Texto;VACIO;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Tipificacion;Detail cod_act1;Vacio;Vacio;Vacio;Vacio;ID CAMPAING;Numero identificador de la campaña ;Numérico;VACIO;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;IVR_ID;Numero de identificacion del IVR (6106);Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;IVR NAME;Nombre del IVR (Servicio al cliente Opc 320500);Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;COD OPC MENU;"Por defecto arroja ""Pulse""";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;DN TRANSFER;Registra el numero identificador de la cola ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;DATE;Fecha de la llamada;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;RESULT;Resultado de la llamada, si fue colgada o no ;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;ANI;Numero de telefono del cliente en llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;DURATION;Duracion de la llamada en segundos ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR Detail Calls;Vacio;Vacio;Vacio;Vacio;ID CUSTOMER;Identificacion del cliente, este campo viene por defecto  vacio;Texto;VACIO;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;ID CALL;Numero identificador de la llamada;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;TIME ON IVR;Cantidad de tiempo en IVR ;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;START DATE IVR;Tiempo de inicio del IVR ;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;END DATE IVR;Tiempo de FIN del IVR ;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;ROUTING POINT;Registra identificador de la ruta (en este caso Cisco) por donde nos llega las llamadas al sistema;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;PHONE CUSTOMER;Numero de telefono del cliente en llamada;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;ID CUSTOMER;Identificacion del cliente, este campo viene por defecto  vacio;Texto;VACIO;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;TIME ON SKILL;Tiempo en Skill antes de ser atendido por el IVR ;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;SKILL;Numero identificador del Skill de servicio ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;SKILL RESULT;Si la llamada paso por el skill, registrasi fue abandonada o respondida de lo contrario no registra nada ;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;GO TO AGENT;Identifica si la llamada paso al agente o no ;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;ID AGENT;Numero de extension del agente ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;NAME AGENT;Nombre del agente;Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;TIME WITH AGENT;Tiempo de llamada con el agente en caso haber pasado con él ;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;COD ACT;Numero identificador de las actividades tipo 1;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;COD ACT2;Numero identificador de las actividades tipo 2;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;TYPE CALL;"Si la llamada pasa al agente este campo retorna el calificativo ""inbound"", de lo contrario no trae nada";Texto;Indefinido;Texto;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;IVR paso agente;Vacio;Vacio;Vacio;Vacio;TOTAL TIME;Cantidad de tiempo total en la llamada;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;LLamadas y minutos de IVR x Dia;Vacio;Vacio;Vacio;Vacio;IVR_DAY;Fecha en la que el IVR ha tenido llamadas;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;LLamadas y minutos de IVR x Dia;Vacio;Vacio;Vacio;Vacio;IVR CALLS;Cantidad de llamadas que han pasado al  IVR;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;LLamadas y minutos de IVR x Dia;Vacio;Vacio;Vacio;Vacio;IVR MINUTS;Cantidad total de minutos empleados en las llamadas ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;LLamadas y minutos de IVR x Hora;Vacio;Vacio;Vacio;Vacio;IVR_HOUR;Fecha y hora (formato numero) en la cual el IVR registro llamadas ;Fecha;Indefinido;Fecha;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;LLamadas y minutos de IVR x Hora;Vacio;Vacio;Vacio;Vacio;IVR CALLS;Cantidad de llamadas que han pasado al  IVR;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;LLamadas y minutos de IVR x Hora;Vacio;Vacio;Vacio;Vacio;IVR MINUTS;Cantidad total de minutos empleados en las llamadas ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;Total cod_act1;Vacio;Vacio;Vacio;Vacio;COUNT;Cantidad de llamadas ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
WOLKVOX;SAC;Diagram reports;Total cod_act1;Vacio;Vacio;Vacio;Vacio;QUEUE;Numero identificador del Skill de servicio ;Numérico;Indefinido;Numérico;Automatico;John Lozano 
